No,year,month,day,hour,pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir
10653,2011,3,20,20,,-5,4.0,1017.0,SE,57.22,0,0
10654,2011,3,20,21,,-5,4.0,1018.0,SE,60.35,0,0
10655,2011,3,20,22,,-6,3.0,1019.0,SE,62.14,0,0
10687,2011,3,22,6,15.0,-19,-1.0,1032.0,SE,3.13,0,0
10720,2011,3,23,15,18.0,-17,10.0,1021.0,SE,5.81,0,0
10721,2011,3,23,16,22.0,-17,10.0,1020.0,SE,9.83,0,0
10722,2011,3,23,17,16.0,-17,10.0,1020.0,SE,11.62,0,0
10770,2011,3,25,17,18.0,-13,13.0,1025.0,SE,3.13,0,0
10771,2011,3,25,18,17.0,-13,13.0,1025.0,SE,6.26,0,0
10772,2011,3,25,19,22.0,-12,10.0,1025.0,SE,10.28,0,0
10773,2011,3,25,20,39.0,-12,9.0,1026.0,SE,13.41,0,0
10774,2011,3,25,21,21.0,-11,7.0,1026.0,SE,15.2,0,0
10775,2011,3,25,22,24.0,-11,7.0,1026.0,SE,16.99,0,0
10776,2011,3,25,23,37.0,-11,7.0,1026.0,SE,18.78,0,0
10778,2011,3,26,1,46.0,-10,5.0,1026.0,SE,1.79,0,0
10781,2011,3,26,4,78.0,-10,3.0,1025.0,SE,1.79,0,0
10783,2011,3,26,6,85.0,-7,2.0,1026.0,SE,1.79,0,0
10785,2011,3,26,8,145.0,-7,5.0,1027.0,SE,1.79,0,0
10786,2011,3,26,9,178.0,-8,7.0,1027.0,SE,3.58,0,0
10817,2011,3,27,16,21.0,-13,18.0,1020.0,SE,3.13,0,0
10818,2011,3,27,17,13.0,-13,16.0,1020.0,SE,4.92,0,0
10819,2011,3,27,18,13.0,-13,14.0,1020.0,SE,5.81,0,0
10820,2011,3,27,19,17.0,-14,13.0,1021.0,SE,7.6,0,0
10821,2011,3,27,20,50.0,-13,14.0,1022.0,SE,10.73,0,0
10823,2011,3,27,22,22.0,-5,9.0,1024.0,SE,4.92,0,0
10824,2011,3,27,23,69.0,-8,8.0,1025.0,SE,9.84,0,0
10825,2011,3,28,0,43.0,-9,8.0,1025.0,SE,14.76,0,0
10826,2011,3,28,1,40.0,-9,7.0,1026.0,SE,18.78,0,0
10827,2011,3,28,2,38.0,-9,6.0,1026.0,SE,21.91,0,0
10837,2011,3,28,12,44.0,-9,14.0,1028.0,SE,3.13,0,0
10842,2011,3,28,17,35.0,-11,14.0,1025.0,SE,1.79,0,0
10843,2011,3,28,18,42.0,-10,13.0,1025.0,SE,4.92,0,0
10844,2011,3,28,19,51.0,-9,12.0,1026.0,SE,8.05,0,0
10845,2011,3,28,20,60.0,-3,9.0,1027.0,SE,12.97,0,0
10846,2011,3,28,21,65.0,-3,8.0,1027.0,SE,16.99,0,0
10847,2011,3,28,22,61.0,-3,7.0,1028.0,SE,21.01,0,0
10848,2011,3,28,23,56.0,-3,6.0,1028.0,SE,24.14,0,0
10849,2011,3,29,0,69.0,-3,5.0,1028.0,SE,25.93,0,0
10850,2011,3,29,1,76.0,-3,4.0,1028.0,SE,27.72,0,0
10852,2011,3,29,3,64.0,-4,2.0,1027.0,SE,0.89,0,0
10864,2011,3,29,15,49.0,-10,21.0,1022.0,SE,4.02,0,0
10865,2011,3,29,16,59.0,-10,21.0,1021.0,SE,7.15,0,0
10866,2011,3,29,17,60.0,-11,20.0,1021.0,SE,11.17,0,0
10867,2011,3,29,18,51.0,-10,19.0,1021.0,SE,14.3,0,0
10868,2011,3,29,19,55.0,-10,18.0,1021.0,SE,17.43,0,0
10869,2011,3,29,20,73.0,-11,17.0,1021.0,SE,21.45,0,0
10870,2011,3,29,21,70.0,-10,15.0,1022.0,SE,25.47,0,0
10871,2011,3,29,22,67.0,-9,15.0,1022.0,SE,29.49,0,0
10882,2011,3,30,9,123.0,-5,11.0,1023.0,SE,1.79,0,0
10886,2011,3,30,13,132.0,-6,21.0,1020.0,SE,4.02,0,0
10887,2011,3,30,14,104.0,-8,22.0,1019.0,SE,9.83,0,0
10888,2011,3,30,15,84.0,-8,23.0,1018.0,SE,14.75,0,0
10889,2011,3,30,16,66.0,-8,22.0,1017.0,SE,20.56,0,0
10890,2011,3,30,17,50.0,-10,21.0,1016.0,SE,27.71,0,0
10891,2011,3,30,18,57.0,-10,19.0,1016.0,SE,30.84,0,0
10892,2011,3,30,19,77.0,-9,15.0,1016.0,SE,33.97,0,0
10894,2011,3,30,21,,-5,14.0,1017.0,SE,1.79,0,0
10895,2011,3,30,22,,-3,13.0,1017.0,SE,4.92,0,0
10896,2011,3,30,23,,-3,10.0,1017.0,SE,6.71,0,0
10897,2011,3,31,0,148.0,-3,12.0,1017.0,SE,8.5,0,0
10898,2011,3,31,1,,-2,10.0,1017.0,SE,11.63,0,0
10899,2011,3,31,2,,-1,8.0,1016.0,SE,12.52,0,0
10902,2011,3,31,5,,-1,6.0,1016.0,SE,0.89,0,0
10907,2011,3,31,10,212.0,2,14.0,1017.0,SE,1.79,0,0
10909,2011,3,31,12,,2,18.0,1015.0,SE,1.79,0,0
10910,2011,3,31,13,,2,20.0,1015.0,SE,4.92,0,0
10911,2011,3,31,14,,2,21.0,1014.0,SE,8.05,0,0
10913,2011,3,31,16,179.0,3,21.0,1012.0,SE,3.13,0,0
10914,2011,3,31,17,166.0,3,20.0,1012.0,SE,6.26,0,0
10941,2011,4,1,20,33.0,2,5.0,1030.0,SE,7.15,0,3
10943,2011,4,1,22,33.0,3,5.0,1032.0,SE,4.02,0,5
10962,2011,4,2,17,127.0,-10,14.0,1025.0,SE,3.13,0,0
10963,2011,4,2,18,11.0,-10,12.0,1025.0,SE,6.26,0,0
10964,2011,4,2,19,5.0,-7,11.0,1025.0,SE,10.28,0,0
10965,2011,4,2,20,24.0,-2,10.0,1026.0,SE,15.2,0,0
10966,2011,4,2,21,5.0,-2,9.0,1026.0,SE,19.22,0,0
10967,2011,4,2,22,5.0,-2,9.0,1026.0,SE,23.24,0,0
10968,2011,4,2,23,55.0,-1,8.0,1026.0,SE,27.26,0,0
10970,2011,4,3,1,124.0,0,4.0,1027.0,SE,0.89,0,0
10986,2011,4,3,17,89.0,-14,18.0,1021.0,SE,4.02,0,0
10987,2011,4,3,18,108.0,-13,17.0,1021.0,SE,8.04,0,0
10988,2011,4,3,19,,-12,16.0,1021.0,SE,12.96,0,0
10989,2011,4,3,20,,-10,15.0,1022.0,SE,17.88,0,0
10990,2011,4,3,21,,-9,14.0,1022.0,SE,21.9,0,0
10991,2011,4,3,22,,-8,13.0,1023.0,SE,25.92,0,0
10992,2011,4,3,23,86.0,-7,13.0,1023.0,SE,29.05,0,0
10993,2011,4,4,0,65.0,-7,11.0,1023.0,SE,32.18,0,0
11005,2011,4,4,12,149.0,-8,20.0,1024.0,SE,3.13,0,0
11006,2011,4,4,13,192.0,-9,20.0,1023.0,SE,7.15,0,0
11007,2011,4,4,14,171.0,-9,21.0,1022.0,SE,11.17,0,0
11008,2011,4,4,15,211.0,-9,22.0,1021.0,SE,15.19,0,0
11009,2011,4,4,16,124.0,-11,21.0,1021.0,SE,21.0,0,0
11010,2011,4,4,17,170.0,-11,20.0,1020.0,SE,26.81,0,0
11011,2011,4,4,18,52.0,-12,18.0,1021.0,SE,31.73,0,0
11012,2011,4,4,19,22.0,-12,15.0,1021.0,SE,35.75,0,0
11013,2011,4,4,20,17.0,-10,13.0,1022.0,SE,39.77,0,0
11014,2011,4,4,21,54.0,-9,14.0,1022.0,SE,43.79,0,0
11015,2011,4,4,22,59.0,-8,13.0,1023.0,SE,47.81,0,0
11016,2011,4,4,23,150.0,-8,12.0,1023.0,SE,50.94,0,0
11017,2011,4,5,0,146.0,-7,11.0,1024.0,SE,54.07,0,0
11018,2011,4,5,1,154.0,-7,10.0,1024.0,SE,57.2,0,0
11019,2011,4,5,2,166.0,-7,8.0,1023.0,SE,58.99,0,0
11020,2011,4,5,3,164.0,-6,8.0,1023.0,SE,60.78,0,0
11021,2011,4,5,4,191.0,-6,7.0,1024.0,SE,62.57,0,0
11022,2011,4,5,5,152.0,-5,5.0,1023.0,SE,64.36,0,0
11024,2011,4,5,7,254.0,-1,5.0,1024.0,SE,0.89,0,0
11025,2011,4,5,8,231.0,-3,11.0,1025.0,SE,2.68,0,0
11026,2011,4,5,9,254.0,-4,14.0,1025.0,SE,4.47,0,0
11027,2011,4,5,10,277.0,-5,17.0,1025.0,SE,10.28,0,0
11028,2011,4,5,11,207.0,-4,17.0,1025.0,SE,18.33,0,0
11029,2011,4,5,12,218.0,-4,18.0,1024.0,SE,25.48,0,0
11030,2011,4,5,13,264.0,-5,18.0,1023.0,SE,30.4,0,0
11031,2011,4,5,14,227.0,-7,18.0,1022.0,SE,38.45,0,0
11032,2011,4,5,15,188.0,-5,18.0,1020.0,SE,45.6,0,0
11033,2011,4,5,16,253.0,-4,18.0,1019.0,SE,52.75,0,0
11034,2011,4,5,17,227.0,-5,17.0,1019.0,SE,57.67,0,0
11035,2011,4,5,18,166.0,-5,16.0,1019.0,SE,62.59,0,0
11036,2011,4,5,19,143.0,-5,15.0,1018.0,SE,65.72,0,0
11037,2011,4,5,20,184.0,-4,15.0,1019.0,SE,67.51,0,0
11038,2011,4,5,21,246.0,-4,15.0,1019.0,SE,71.53,0,0
11039,2011,4,5,22,279.0,-4,14.0,1019.0,SE,75.55,0,0
11040,2011,4,5,23,233.0,-3,13.0,1019.0,SE,77.34,0,0
11041,2011,4,6,0,220.0,-3,12.0,1019.0,SE,80.47,0,0
11042,2011,4,6,1,190.0,0,12.0,1019.0,SE,83.6,0,0
11043,2011,4,6,2,196.0,-3,13.0,1018.0,SE,89.41,0,0
11044,2011,4,6,3,96.0,-3,14.0,1019.0,SE,94.33,0,0
11045,2011,4,6,4,103.0,1,12.0,1018.0,SE,100.14,0,1
11048,2011,4,6,7,77.0,2,10.0,1017.0,SE,0.89,0,0
11049,2011,4,6,8,158.0,2,11.0,1017.0,SE,1.78,0,0
11050,2011,4,6,9,169.0,2,13.0,1017.0,SE,4.91,0,0
11051,2011,4,6,10,,2,14.0,1017.0,SE,9.83,0,0
11052,2011,4,6,11,,2,14.0,1017.0,SE,15.64,0,0
11053,2011,4,6,12,,3,15.0,1016.0,SE,20.56,0,0
11054,2011,4,6,13,,4,16.0,1015.0,SE,25.48,0,0
11055,2011,4,6,14,,3,17.0,1015.0,SE,30.4,0,0
11056,2011,4,6,15,,3,18.0,1014.0,SE,34.42,0,0
11057,2011,4,6,16,,3,17.0,1013.0,SE,39.34,0,0
11058,2011,4,6,17,,3,17.0,1013.0,SE,44.26,0,0
11059,2011,4,6,18,,4,15.0,1013.0,SE,48.28,0,0
11060,2011,4,6,19,,4,13.0,1014.0,SE,52.3,0,0
11061,2011,4,6,20,,4,14.0,1014.0,SE,54.09,0,0
11062,2011,4,6,21,,4,12.0,1015.0,SE,55.88,0,0
11063,2011,4,6,22,,4,11.0,1015.0,SE,57.67,0,0
11064,2011,4,6,23,,4,11.0,1015.0,SE,59.46,0,0
11065,2011,4,7,0,,4,11.0,1015.0,SE,61.25,0,0
11066,2011,4,7,1,,4,10.0,1015.0,SE,63.04,0,0
11068,2011,4,7,3,,5,9.0,1015.0,SE,1.79,0,0
11099,2011,4,8,10,,-12,18.0,1021.0,SE,7.15,0,0
11100,2011,4,8,11,,-12,18.0,1021.0,SE,14.3,0,0
11101,2011,4,8,12,,-12,19.0,1019.0,SE,21.45,0,0
11102,2011,4,8,13,,-12,20.0,1018.0,SE,27.26,0,0
11103,2011,4,8,14,24.0,-11,20.0,1017.0,SE,32.18,0,0
11104,2011,4,8,15,27.0,-11,20.0,1015.0,SE,36.2,0,0
11105,2011,4,8,16,39.0,-10,20.0,1014.0,SE,42.01,0,0
11106,2011,4,8,17,,-11,19.0,1014.0,SE,49.16,0,0
11107,2011,4,8,18,,-10,18.0,1014.0,SE,56.31,0,0
11108,2011,4,8,19,,-10,16.0,1014.0,SE,61.23,0,0
11109,2011,4,8,20,,-9,14.0,1015.0,SE,64.36,0,0
11110,2011,4,8,21,,-7,15.0,1015.0,SE,67.49,0,0
11111,2011,4,8,22,,-6,16.0,1015.0,SE,72.41,0,0
11112,2011,4,8,23,,-6,16.0,1015.0,SE,77.33,0,0
11113,2011,4,9,0,69.0,-6,13.0,1014.0,SE,79.12,0,0
11114,2011,4,9,1,,-4,9.0,1014.0,SE,82.25,0,0
11124,2011,4,9,11,105.0,-3,19.0,1013.0,SE,1.79,0,0
11125,2011,4,9,12,103.0,-4,22.0,1012.0,SE,4.92,0,0
11126,2011,4,9,13,105.0,-5,25.0,1011.0,SE,8.05,0,0
11127,2011,4,9,14,107.0,-8,26.0,1010.0,SE,12.07,0,0
11128,2011,4,9,15,105.0,-7,26.0,1009.0,SE,15.2,0,0
11129,2011,4,9,16,102.0,-7,25.0,1008.0,SE,18.33,0,0
11130,2011,4,9,17,102.0,-8,24.0,1008.0,SE,22.35,0,0
11131,2011,4,9,18,100.0,-7,23.0,1008.0,SE,26.37,0,0
11166,2011,4,11,5,16.0,-14,6.0,1023.0,SE,1.79,0,0
11174,2011,4,11,13,12.0,-14,20.0,1020.0,SE,1.79,0,0
11177,2011,4,11,16,12.0,-14,22.0,1017.0,SE,4.92,0,0
11178,2011,4,11,17,13.0,-13,21.0,1016.0,SE,10.73,0,0
11179,2011,4,11,18,18.0,-13,20.0,1016.0,SE,17.88,0,0
11180,2011,4,11,19,26.0,-12,17.0,1017.0,SE,22.8,0,0
11181,2011,4,11,20,27.0,-12,17.0,1017.0,SE,27.72,0,0
11182,2011,4,11,21,45.0,-11,17.0,1017.0,SE,33.53,0,0
11183,2011,4,11,22,49.0,-11,17.0,1017.0,SE,39.34,0,0
11184,2011,4,11,23,50.0,-9,15.0,1017.0,SE,43.36,0,0
11187,2011,4,12,2,67.0,-6,10.0,1016.0,SE,3.13,0,0
11197,2011,4,12,12,99.0,-6,23.0,1014.0,SE,3.13,0,0
11198,2011,4,12,13,94.0,-5,24.0,1012.0,SE,7.15,0,0
11199,2011,4,12,14,101.0,-5,25.0,1011.0,SE,11.17,0,0
11200,2011,4,12,15,91.0,-4,26.0,1010.0,SE,16.09,0,0
11201,2011,4,12,16,73.0,-6,25.0,1009.0,SE,23.24,0,0
11202,2011,4,12,17,94.0,-5,25.0,1009.0,SE,29.05,0,0
11203,2011,4,12,18,88.0,-4,23.0,1009.0,SE,33.97,0,0
11204,2011,4,12,19,104.0,-3,19.0,1010.0,SE,37.1,0,0
11205,2011,4,12,20,145.0,-1,19.0,1010.0,SE,38.89,0,0
11206,2011,4,12,21,171.0,0,17.0,1011.0,SE,40.68,0,0
11207,2011,4,12,22,184.0,1,15.0,1011.0,SE,42.47,0,0
11208,2011,4,12,23,202.0,1,14.0,1011.0,SE,43.36,0,0
11212,2011,4,13,3,188.0,3,10.0,1011.0,SE,1.79,0,0
11220,2011,4,13,11,136.0,5,21.0,1013.0,SE,1.79,0,0
11221,2011,4,13,12,141.0,6,22.0,1012.0,SE,5.81,0,0
11222,2011,4,13,13,125.0,6,23.0,1011.0,SE,8.94,0,0
11223,2011,4,13,14,131.0,6,24.0,1010.0,SE,12.07,0,0
11224,2011,4,13,15,138.0,6,23.0,1009.0,SE,16.09,0,0
11225,2011,4,13,16,152.0,6,24.0,1008.0,SE,20.11,0,0
11226,2011,4,13,17,145.0,6,23.0,1009.0,SE,23.24,0,0
11227,2011,4,13,18,157.0,7,22.0,1009.0,SE,25.03,0,0
11229,2011,4,13,20,170.0,8,21.0,1009.0,SE,4.02,0,0
11230,2011,4,13,21,172.0,8,20.0,1010.0,SE,7.15,0,0
11252,2011,4,14,19,,-2,26.0,1000.0,SE,5.81,0,0
11253,2011,4,14,20,,0,25.0,1001.0,SE,10.73,0,0
11254,2011,4,14,21,,-1,25.0,1001.0,SE,15.65,0,0
11255,2011,4,14,22,,0,25.0,1001.0,SE,21.46,0,0
11276,2011,4,15,19,,-6,20.0,1013.0,SE,1.79,0,0
11277,2011,4,15,20,,-3,19.0,1014.0,SE,4.92,0,0
11278,2011,4,15,21,,-2,15.0,1016.0,SE,9.84,0,0
11279,2011,4,15,22,,-1,13.0,1018.0,SE,13.86,0,0
11280,2011,4,15,23,,-3,12.0,1019.0,SE,17.88,0,0
11281,2011,4,16,0,36.0,-3,11.0,1019.0,SE,19.67,0,0
11284,2011,4,16,3,,-2,9.0,1019.0,SE,0.89,0,0
11289,2011,4,16,8,,-2,12.0,1019.0,SE,3.13,0,0
11292,2011,4,16,11,,-5,19.0,1017.0,SE,4.92,0,0
11293,2011,4,16,12,,-4,20.0,1015.0,SE,9.84,0,0
11294,2011,4,16,13,,-4,22.0,1014.0,SE,14.76,0,0
11295,2011,4,16,14,,-3,23.0,1012.0,SE,21.91,0,0
11296,2011,4,16,15,76.0,-3,24.0,1010.0,SE,29.06,0,0
11297,2011,4,16,16,87.0,-2,24.0,1009.0,SE,36.21,0,0
11298,2011,4,16,17,146.0,-1,23.0,1008.0,SE,44.26,0,0
11299,2011,4,16,18,149.0,1,21.0,1007.0,SE,53.2,0,0
11300,2011,4,16,19,121.0,2,20.0,1007.0,SE,57.22,0,0
11301,2011,4,16,20,79.0,0,20.0,1007.0,SE,63.03,0,0
11302,2011,4,16,21,58.0,0,20.0,1007.0,SE,70.18,0,0
11303,2011,4,16,22,53.0,0,19.0,1007.0,SE,77.33,0,0
11304,2011,4,16,23,56.0,1,18.0,1007.0,SE,82.25,0,0
11305,2011,4,17,0,,1,19.0,1007.0,SE,86.27,0,0
11348,2011,4,18,19,19.0,-7,16.0,1015.0,SE,0.89,0,0
11349,2011,4,18,20,32.0,-6,15.0,1016.0,SE,2.68,0,0
11350,2011,4,18,21,43.0,-5,14.0,1017.0,SE,4.47,0,0
11352,2011,4,18,23,54.0,-4,13.0,1019.0,SE,3.13,0,0
11353,2011,4,19,0,56.0,0,10.0,1020.0,SE,4.92,0,0
11354,2011,4,19,1,63.0,1,9.0,1020.0,SE,6.71,0,0
11360,2011,4,19,7,93.0,2,9.0,1020.0,SE,1.79,0,0
11361,2011,4,19,8,103.0,1,12.0,1021.0,SE,3.58,0,0
11362,2011,4,19,9,79.0,-1,15.0,1020.0,SE,5.37,0,0
11363,2011,4,19,10,80.0,-3,17.0,1020.0,SE,7.16,0,0
11364,2011,4,19,11,84.0,-3,18.0,1019.0,SE,11.18,0,0
11365,2011,4,19,12,73.0,-3,20.0,1018.0,SE,14.31,0,0
11366,2011,4,19,13,52.0,-6,22.0,1016.0,SE,19.23,0,0
11367,2011,4,19,14,44.0,-6,22.0,1015.0,SE,25.04,0,0
11368,2011,4,19,15,58.0,-5,23.0,1014.0,SE,29.96,0,0
11369,2011,4,19,16,68.0,-5,22.0,1013.0,SE,34.88,0,0
11370,2011,4,19,17,86.0,-3,20.0,1012.0,SE,39.8,0,0
11371,2011,4,19,18,99.0,-3,20.0,1012.0,SE,42.93,0,0
11372,2011,4,19,19,105.0,-2,18.0,1012.0,SE,46.06,0,0
11373,2011,4,19,20,93.0,-1,19.0,1012.0,SE,50.08,0,0
11374,2011,4,19,21,120.0,0,16.0,1012.0,SE,51.87,0,0
11375,2011,4,19,22,115.0,0,15.0,1012.0,SE,53.66,0,0
11376,2011,4,19,23,91.0,1,14.0,1012.0,SE,55.45,0,0
11377,2011,4,20,0,82.0,2,13.0,1012.0,SE,57.24,0,0
11378,2011,4,20,1,84.0,1,12.0,1012.0,SE,60.37,0,0
11379,2011,4,20,2,114.0,2,12.0,1011.0,SE,62.16,0,0
11382,2011,4,20,5,91.0,2,9.0,1010.0,SE,1.79,0,0
11385,2011,4,20,8,136.0,4,14.0,1010.0,SE,1.79,0,0
11386,2011,4,20,9,160.0,4,15.0,1010.0,SE,3.58,0,0
11388,2011,4,20,11,166.0,5,19.0,1010.0,SE,1.79,0,0
11389,2011,4,20,12,153.0,5,20.0,1009.0,SE,3.58,0,0
11390,2011,4,20,13,165.0,5,22.0,1008.0,SE,6.71,0,0
11391,2011,4,20,14,135.0,6,22.0,1007.0,SE,9.84,0,0
11392,2011,4,20,15,270.0,6,22.0,1006.0,SE,12.97,0,0
11393,2011,4,20,16,141.0,6,22.0,1006.0,SE,16.1,0,0
11394,2011,4,20,17,137.0,7,22.0,1005.0,SE,17.89,0,0
11395,2011,4,20,18,143.0,7,21.0,1005.0,SE,19.68,0,0
11396,2011,4,20,19,157.0,7,19.0,1006.0,SE,21.47,0,0
11397,2011,4,20,20,156.0,8,19.0,1007.0,SE,23.26,0,0
11398,2011,4,20,21,189.0,8,18.0,1008.0,SE,25.05,0,0
11407,2011,4,21,6,140.0,5,17.0,1010.0,SE,1.79,0,0
11408,2011,4,21,7,161.0,4,17.0,1012.0,SE,3.58,0,0
11424,2011,4,21,23,,6,10.0,1019.0,SE,1.79,0,0
11430,2011,4,22,5,,4,7.0,1018.0,SE,0.89,0,0
11439,2011,4,22,14,70.0,1,18.0,1014.0,SE,4.92,0,0
11440,2011,4,22,15,36.0,4,14.0,1014.0,SE,16.1,0,0
11446,2011,4,22,21,,4,12.0,1014.0,SE,1.79,0,0
11447,2011,4,22,22,,6,11.0,1014.0,SE,3.58,0,0
11448,2011,4,22,23,,7,11.0,1014.0,SE,7.6,0,0
11449,2011,4,23,0,49.0,7,10.0,1014.0,SE,10.73,0,0
11450,2011,4,23,1,,7,9.0,1014.0,SE,12.52,0,0
11451,2011,4,23,2,,6,9.0,1014.0,SE,14.31,0,0
11452,2011,4,23,3,,6,8.0,1013.0,SE,15.2,0,0
11492,2011,4,24,19,13.0,-1,17.0,1006.0,SE,1.79,0,0
11493,2011,4,24,20,24.0,-2,16.0,1006.0,SE,4.92,0,0
11494,2011,4,24,21,32.0,-2,14.0,1007.0,SE,6.71,0,0
11495,2011,4,24,22,37.0,-1,13.0,1007.0,SE,9.84,0,0
11496,2011,4,24,23,41.0,2,12.0,1006.0,SE,11.63,0,0
11497,2011,4,25,0,,2,12.0,1006.0,SE,13.42,0,0
11502,2011,4,25,5,96.0,2,10.0,1004.0,SE,3.13,0,0
11503,2011,4,25,6,91.0,2,11.0,1004.0,SE,4.92,0,0
11506,2011,4,25,9,165.0,3,14.0,1004.0,SE,3.13,0,0
11507,2011,4,25,10,156.0,3,14.0,1004.0,SE,4.92,0,0
11508,2011,4,25,11,162.0,4,15.0,1003.0,SE,6.71,0,0
11509,2011,4,25,12,167.0,4,15.0,1002.0,SE,9.84,0,0
11510,2011,4,25,13,167.0,5,17.0,1002.0,SE,12.97,0,0
11511,2011,4,25,14,155.0,5,18.0,1001.0,SE,16.1,0,0
11512,2011,4,25,15,126.0,5,18.0,1001.0,SE,19.23,0,0
11513,2011,4,25,16,117.0,5,18.0,1001.0,SE,24.15,0,0
11514,2011,4,25,17,97.0,5,17.0,1001.0,SE,28.17,0,0
11515,2011,4,25,18,95.0,7,16.0,1002.0,SE,31.3,0,0
11516,2011,4,25,19,90.0,7,15.0,1002.0,SE,33.09,0,0
11517,2011,4,25,20,93.0,7,14.0,1003.0,SE,33.98,0,0
11518,2011,4,25,21,100.0,7,14.0,1003.0,SE,35.77,0,0
11519,2011,4,25,22,83.0,8,12.0,1003.0,SE,36.66,0,0
11520,2011,4,25,23,96.0,7,11.0,1004.0,SE,37.55,0,0
11521,2011,4,26,0,103.0,7,11.0,1004.0,SE,40.68,0,0
11522,2011,4,26,1,138.0,7,11.0,1003.0,SE,43.81,0,0
11523,2011,4,26,2,148.0,6,11.0,1003.0,SE,45.6,0,0
11524,2011,4,26,3,126.0,6,9.0,1003.0,SE,46.49,0,0
11527,2011,4,26,6,116.0,6,9.0,1003.0,SE,0.89,0,0
11529,2011,4,26,8,151.0,6,15.0,1003.0,SE,3.13,0,0
11530,2011,4,26,9,149.0,7,16.0,1003.0,SE,4.92,0,0
11553,2011,4,27,8,29.0,3,14.0,1013.0,SE,1.79,0,0
11557,2011,4,27,12,19.0,-2,20.0,1011.0,SE,3.13,0,0
11560,2011,4,27,15,27.0,-2,22.0,1009.0,SE,4.02,0,0
11561,2011,4,27,16,36.0,2,20.0,1009.0,SE,11.17,0,0
11562,2011,4,27,17,39.0,2,19.0,1009.0,SE,16.98,0,0
11563,2011,4,27,18,47.0,1,18.0,1009.0,SE,21.0,0,0
11564,2011,4,27,19,62.0,2,16.0,1009.0,SE,24.13,0,0
11565,2011,4,27,20,64.0,4,15.0,1010.0,SE,28.15,0,0
11566,2011,4,27,21,73.0,3,15.0,1010.0,SE,33.07,0,0
11567,2011,4,27,22,59.0,4,12.0,1011.0,SE,34.86,0,0
11568,2011,4,27,23,60.0,4,12.0,1011.0,SE,37.99,0,0
11569,2011,4,28,0,61.0,4,12.0,1011.0,SE,41.12,0,0
11570,2011,4,28,1,61.0,3,12.0,1011.0,SE,42.91,0,0
11571,2011,4,28,2,59.0,4,12.0,1010.0,SE,44.7,0,0
11572,2011,4,28,3,63.0,5,13.0,1009.0,SE,48.72,0,0
11575,2011,4,28,6,75.0,4,10.0,1009.0,SE,1.79,0,0
11576,2011,4,28,7,82.0,5,12.0,1009.0,SE,3.58,0,0
11577,2011,4,28,8,93.0,4,13.0,1009.0,SE,5.37,0,0
11582,2011,4,28,13,105.0,4,22.0,1005.0,SE,3.13,0,0
11583,2011,4,28,14,,5,21.0,1004.0,SE,6.26,0,0
11584,2011,4,28,15,,5,22.0,1003.0,SE,9.39,0,0
11585,2011,4,28,16,,5,22.0,1002.0,SE,12.52,0,0
11586,2011,4,28,17,,5,21.0,1002.0,SE,15.65,0,0
11587,2011,4,28,18,,6,20.0,1002.0,SE,17.44,0,0
11588,2011,4,28,19,,6,19.0,1002.0,SE,19.23,0,0
11589,2011,4,28,20,,6,17.0,1002.0,SE,20.12,0,0
11590,2011,4,28,21,,7,18.0,1003.0,SE,21.91,0,0
11591,2011,4,28,22,,8,18.0,1003.0,SE,23.7,0,0
11592,2011,4,28,23,,8,16.0,1002.0,SE,25.49,0,0
11594,2011,4,29,1,,10,15.0,1002.0,SE,4.02,0,1
11595,2011,4,29,2,,11,14.0,1000.0,SE,7.15,0,0
11596,2011,4,29,3,,10,13.0,1000.0,SE,8.94,0,0
11597,2011,4,29,4,,10,13.0,999.0,SE,10.73,0,0
11602,2011,4,29,9,185.0,10,16.0,998.0,SE,1.79,0,0
11603,2011,4,29,10,162.0,10,18.0,997.0,SE,4.92,0,0
11604,2011,4,29,11,163.0,10,19.0,997.0,SE,8.05,0,0
11605,2011,4,29,12,172.0,10,20.0,997.0,SE,9.84,0,0
11606,2011,4,29,13,165.0,10,20.0,996.0,SE,12.97,0,0
11607,2011,4,29,14,163.0,10,20.0,996.0,SE,16.1,0,0
11608,2011,4,29,15,152.0,10,20.0,998.0,SE,19.23,0,0
11609,2011,4,29,16,157.0,10,19.0,998.0,SE,21.02,0,0
11610,2011,4,29,17,162.0,11,18.0,998.0,SE,24.15,0,0
11611,2011,4,29,18,171.0,13,15.0,998.0,SE,28.17,0,1
11612,2011,4,29,19,172.0,13,15.0,999.0,SE,31.3,0,0
11613,2011,4,29,20,170.0,13,15.0,1000.0,SE,34.43,0,0
11614,2011,4,29,21,168.0,12,14.0,1001.0,SE,36.22,0,0
11619,2011,4,30,2,172.0,12,12.0,999.0,SE,1.79,0,0
11620,2011,4,30,3,186.0,12,13.0,1000.0,SE,3.58,0,0
11621,2011,4,30,4,176.0,12,13.0,999.0,SE,6.71,0,0
11622,2011,4,30,5,183.0,12,13.0,999.0,SE,9.84,0,0
11623,2011,4,30,6,194.0,12,13.0,999.0,SE,11.63,0,0
11624,2011,4,30,7,195.0,12,13.0,1000.0,SE,13.42,0,0
11625,2011,4,30,8,200.0,12,13.0,999.0,SE,16.55,0,0
11626,2011,4,30,9,218.0,12,14.0,1000.0,SE,18.34,0,0
11627,2011,4,30,10,232.0,12,16.0,999.0,SE,21.47,0,0
